especie,real_value,model_mean,model_std,model_min,model_max,abs_error,z_score,model_range,z_range,metric,plot
Malachius_sp,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,MAE,MAE_B3_1regular
Microlepidoptera,4.0,13.3009,7.3278734270520935,0.0,37.0,9.3009,1.2692495432118331,37.0,0.2513756756756757,MAE,MAE_B3_1regular
Mordellidae_sp1,12.0,39.481,2.6307282400710497,24.0,44.0,27.481,10.446156916328919,20.0,1.37405,MAE,MAE_B3_1regular
Mordellidae_sp2,4.0,17.8663,7.158040797928336,0.0,38.0,13.866299999999999,1.9371641474875574,38.0,0.36490263157894737,MAE,MAE_B3_1regular
Mylabris_sp1,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,MAE,MAE_B3_1regular
Oedemera_sp,10.0,31.3779,5.13820315900124,2.0,43.0,21.3779,4.160578968651644,41.0,0.5214121951219512,MAE,MAE_B3_1regular
Paragus_tibialis,1.0,1.7524,3.410345625553014,0.0,22.0,0.7524,0.2206227997427658,22.0,0.0342,MAE,MAE_B3_1regular
Phthiria_sp1,3.0,23.7405,6.540125157342743,0.0,41.0,20.7405,3.171269585982492,41.0,0.5058658536585366,MAE,MAE_B3_1regular
Phthiria_sp2,10.0,27.2353,6.1061823143634975,0.0,43.0,17.2353,2.8225983294762775,43.0,0.4008209302325581,MAE,MAE_B3_1regular
Plebejus_argus,11.0,34.3995,4.313694535552399,6.0,44.0,23.399500000000003,5.424468470622372,38.0,0.6157763157894738,MAE,MAE_B3_1regular
Pyronia_cecilia,2.0,21.2636,6.872163975326149,0.0,40.0,19.2636,2.803134510346977,40.0,0.48159,MAE,MAE_B3_1regular
Rhyzobius_lophanthae,2.0,4.9164,5.42200616516484,0.0,30.0,2.9164000000000003,0.5378820885039212,30.0,0.09721333333333335,MAE,MAE_B3_1regular
Syrphidae_sp6,1.0,0.1631,1.0712670774905424,0.0,15.0,0.8369,0.7812244188073525,15.0,0.055793333333333334,MAE,MAE_B3_1regular
Syrphidae_sp7,1.0,1.3255,2.979402194022045,0.0,21.0,0.3254999999999999,0.10925010414944719,21.0,0.015499999999999995,MAE,MAE_B3_1regular
Tychius_sp,4.0,13.5246,7.322523934797183,0.0,35.0,9.5246,1.300726373148251,35.0,0.2721314285714286,MAE,MAE_B3_1regular
Usia_sp,3.0,2.7533,4.334064780520954,0.0,26.0,0.24670000000000014,0.05692116119462959,26.0,0.009488461538461545,MAE,MAE_B3_1regular
Xylocopa_cantabrita,4.0,19.1104,7.087837158369155,0.0,39.0,15.110399999999998,2.131877420766924,39.0,0.38744615384615383,MAE,MAE_B3_1regular
Acmaeodera_sp,1.0,16.2562,6.465674137644534,0.0,35.0,15.2562,2.3595683412461432,35.0,0.43589142857142854,RMAE,RMAE_B3_1regular
Anthrenus_sp,13.0,36.7545,3.6662752088994512,15.0,44.0,23.7545,6.479191726343606,29.0,0.8191206896551724,RMAE,RMAE_B3_1regular
Attagenus_sp,8.0,20.3623,7.208636150723336,0.0,41.0,12.362300000000001,1.7149291130139133,41.0,0.30151951219512196,RMAE,RMAE_B3_1regular
Bombylius_sp,2.0,1.2493,2.955338036890406,0.0,21.0,0.7506999999999999,0.25401493522205776,21.0,0.03574761904761904,RMAE,RMAE_B3_1regular
Buprestidae_sp1,2.0,2.7598,4.278894115713234,0.0,26.0,0.7597999999999998,0.17756924556974027,26.0,0.029223076923076914,RMAE,RMAE_B3_1regular
Ceratina_sp,3.0,16.7621,7.1762841007968365,0.0,37.0,13.7621,1.9177195059030467,37.0,0.3719486486486486,RMAE,RMAE_B3_1regular
Chasmatopterus_sp,15.0,32.7631,13.597950905076896,0.0,44.0,17.7631,1.306307113770209,44.0,0.4037068181818182,RMAE,RMAE_B3_1regular
Coptocephala_sp,6.0,5.1976,5.570911751748966,0.0,29.0,0.8023999999999996,0.14403387376367777,29.0,0.027668965517241365,RMAE,RMAE_B3_1regular
Curculionidae,6.0,34.589,4.3291977542403295,9.0,44.0,28.589,6.603763935707918,35.0,0.8168285714285713,RMAE,RMAE_B3_1regular
Diptera_sp3,1.0,0.2351,1.3006141432857687,0.0,16.0,0.7649,0.5881067832059839,16.0,0.04780625,RMAE,RMAE_B3_1regular
Exochomus_nigromaculatus,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,RMAE,RMAE_B3_1regular
Exoprosopa_italica,1.0,0.2192,1.2768376527339516,0.0,18.0,0.7807999999999999,0.6115107886489399,18.0,0.04337777777777777,RMAE,RMAE_B3_1regular
Halictidae_sp1,2.0,0.3334,1.4982886660763002,0.0,15.0,1.6666,1.112335718566484,15.0,0.11110666666666667,RMAE,RMAE_B3_1regular
Halictidae_sp3,3.0,19.8481,7.029222388482165,0.0,42.0,16.8481,2.396865409694065,42.0,0.40114523809523805,RMAE,RMAE_B3_1regular
Halictidae_sp4,1.0,0.8709,2.489789769299714,0.0,20.0,0.1291,0.05185176740296071,20.0,0.006455,RMAE,RMAE_B3_1regular
Heliotaurus_ruficollis,2.0,2.0508,3.7172303049601374,0.0,24.0,0.05080000000000018,0.013666088951285718,24.0,0.0021166666666666742,RMAE,RMAE_B3_1regular
Hyperaspis_sp,1.0,7.8981,6.133928504465129,0.0,30.0,6.8981,1.1245810894239476,30.0,0.22993666666666668,RMAE,RMAE_B3_1regular
Laeosopis_roboris,1.0,0.2336,1.2990765181389423,0.0,15.0,0.7664,0.5899575500740672,15.0,0.05109333333333333,RMAE,RMAE_B3_1regular
Lasioglossum_sp3,6.0,22.1602,6.97319141425575,0.0,40.0,16.1602,2.31747546280784,40.0,0.404005,RMAE,RMAE_B3_1regular
Lasioglossum_sp4,1.0,0.426,1.7158724957997864,0.0,16.0,0.5740000000000001,0.3345236906617893,16.0,0.035875000000000004,RMAE,RMAE_B3_1regular
Lasioglossum_sp5,7.0,18.3944,7.369184427595284,0.0,39.0,11.394400000000001,1.546222667101606,39.0,0.2921641025641026,RMAE,RMAE_B3_1regular
Lomatia_sp,1.0,0.2199,1.2745612737895602,0.0,15.0,0.7801,0.6120537443292824,15.0,0.052006666666666666,RMAE,RMAE_B3_1regular
Lycaena_phlaeas,1.0,4.1858,4.990487837565156,0.0,29.0,3.1858000000000004,0.6383744643197734,29.0,0.10985517241379311,RMAE,RMAE_B3_1regular
Malachius_sp,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,RMAE,RMAE_B3_1regular
Microlepidoptera,4.0,12.2434,7.186593153373528,0.0,37.0,8.2434,1.1470525496674853,37.0,0.22279459459459458,RMAE,RMAE_B3_1regular
Mordellidae_sp1,12.0,39.2586,2.7382979873612694,24.0,44.0,27.2586,9.954577670440992,20.0,1.36293,RMAE,RMAE_B3_1regular
Mordellidae_sp2,4.0,16.7875,7.206686990825834,0.0,38.0,12.787500000000001,1.7743937007779835,38.0,0.3365131578947369,RMAE,RMAE_B3_1regular
Mylabris_sp1,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,RMAE,RMAE_B3_1regular
Oedemera_sp,10.0,30.1662,5.597616536624232,0.0,43.0,20.1662,3.6026404931556244,43.0,0.4689813953488372,RMAE,RMAE_B3_1regular
Paragus_tibialis,1.0,2.4065,3.9272891553858105,0.0,22.0,1.4064999999999999,0.3581350759648426,22.0,0.06393181818181817,RMAE,RMAE_B3_1regular
Phthiria_sp1,3.0,23.2201,6.72896603412359,0.0,40.0,20.2201,3.0049341752448826,40.0,0.5055025,RMAE,RMAE_B3_1regular
Phthiria_sp2,10.0,25.6343,6.515735491170524,0.0,43.0,15.6343,2.399468183014189,43.0,0.36358837209302325,RMAE,RMAE_B3_1regular
Plebejus_argus,11.0,33.6196,4.642009334874993,6.0,44.0,22.6196,4.872803643469866,38.0,0.5952526315789474,RMAE,RMAE_B3_1regular
Pyronia_cecilia,2.0,21.7443,6.766409383091892,0.0,41.0,19.7443,2.9179877956154487,41.0,0.4815682926829268,RMAE,RMAE_B3_1regular
Rhyzobius_lophanthae,2.0,5.0242,5.419331257187317,0.0,30.0,3.0242000000000004,0.5580393329876624,30.0,0.10080666666666668,RMAE,RMAE_B3_1regular
Syrphidae_sp6,1.0,0.2269,1.2909620630773146,0.0,16.0,0.7731,0.5988557077789974,16.0,0.04831875,RMAE,RMAE_B3_1regular
Syrphidae_sp7,1.0,1.848,3.499531493224088,0.0,23.0,0.8480000000000001,0.24231815077016067,23.0,0.036869565217391306,RMAE,RMAE_B3_1regular
Tychius_sp,4.0,12.5879,7.185042524133536,0.0,35.0,8.5879,1.1952469273709188,35.0,0.2453685714285714,RMAE,RMAE_B3_1regular
Usia_sp,3.0,2.671,4.20769883344178,0.0,26.0,0.3290000000000002,0.07819000670513468,26.0,0.012653846153846161,RMAE,RMAE_B3_1regular
Xylocopa_cantabrita,4.0,17.94,7.27573320218403,0.0,38.0,13.940000000000001,1.9159581052003791,38.0,0.3668421052631579,RMAE,RMAE_B3_1regular
Acmaeodera_sp,1.0,6.5185,7.14205563166968,0.0,34.0,5.5185,0.772676703263074,34.0,0.16230882352941178,JS,JS_B3_1regular
Anthrenus_sp,13.0,23.6251,14.781136566239418,0.0,44.0,10.6251,0.7188283493887786,44.0,0.24147954545454545,JS,JS_B3_1regular
Attagenus_sp,8.0,10.5159,9.535451728888763,0.0,40.0,2.5159000000000002,0.2638469651498301,40.0,0.06289750000000001,JS,JS_B3_1regular
Bombylius_sp,2.0,0.4164,1.6065083650304115,0.0,18.0,1.5836000000000001,0.9857402765344594,18.0,0.08797777777777778,JS,JS_B3_1regular
Buprestidae_sp1,2.0,0.9134,2.4791359485726416,0.0,22.0,1.0866,0.43829786770088514,22.0,0.04939090909090909,JS,JS_B3_1regular
Ceratina_sp,3.0,8.8085,8.601792070997943,0.0,36.0,5.8085,0.6752662645245879,36.0,0.16134722222222223,JS,JS_B3_1regular
Chasmatopterus_sp,15.0,19.5817,17.667216480357503,0.0,44.0,4.581700000000001,0.25933343858065916,44.0,0.10412954545454549,JS,JS_B3_1regular
Coptocephala_sp,6.0,1.5158,3.1944593935565613,0.0,24.0,4.4841999999999995,1.4037429960903343,24.0,0.18684166666666666,JS,JS_B3_1regular
Curculionidae,6.0,22.012,14.32566153648219,0.0,44.0,16.012,1.117714526426813,44.0,0.3639090909090909,JS,JS_B3_1regular
Diptera_sp3,1.0,0.0603,0.6100009181239078,0.0,13.0,0.9397,1.5404894846553678,13.0,0.07228461538461538,JS,JS_B3_1regular
Exochomus_nigromaculatus,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,JS,JS_B3_1regular
Exoprosopa_italica,1.0,0.0649,0.6458557911564295,0.0,18.0,0.9351,1.4478464276455083,18.0,0.05195,JS,JS_B3_1regular
Halictidae_sp1,2.0,0.1005,0.7661974000514384,0.0,13.0,1.8995,2.4791261362574155,13.0,0.14611538461538462,JS,JS_B3_1regular
Halictidae_sp3,3.0,10.9782,9.666233411564024,0.0,39.0,7.978199999999999,0.8253680270595808,39.0,0.20456923076923075,JS,JS_B3_1regular
Halictidae_sp4,1.0,0.2422,1.2251078519562655,0.0,15.0,0.7578,0.6185577855777651,15.0,0.05052,JS,JS_B3_1regular
Heliotaurus_ruficollis,2.0,0.6991,2.1139077677621265,0.0,19.0,1.3009,0.6154005486139013,19.0,0.06846842105263158,JS,JS_B3_1regular
Hyperaspis_sp,1.0,2.5711,4.37852280297746,0.0,30.0,1.5711,0.3588196455050157,30.0,0.05237,JS,JS_B3_1regular
Laeosopis_roboris,1.0,0.0668,0.6469772932350846,0.0,12.0,0.9332,1.4423999261762561,12.0,0.07776666666666666,JS,JS_B3_1regular
Lasioglossum_sp3,6.0,12.3611,10.447536642299418,0.0,39.0,6.3611,0.6088612289949311,39.0,0.1631051282051282,JS,JS_B3_1regular
Lasioglossum_sp4,1.0,0.1297,0.8991989578934066,0.0,16.0,0.8703,0.9678614419648466,16.0,0.05439375,JS,JS_B3_1regular
Lasioglossum_sp5,7.0,9.1631,8.829818512262625,0.0,39.0,2.1631,0.2449767225675072,39.0,0.055464102564102565,JS,JS_B3_1regular
Lomatia_sp,1.0,0.0592,0.5728247313247578,0.0,14.0,0.9408,1.6423871885283912,14.0,0.0672,JS,JS_B3_1regular
Lycaena_phlaeas,1.0,1.2675,2.9362911862744583,0.0,22.0,0.26750000000000007,0.09110131898716824,22.0,0.012159090909090913,JS,JS_B3_1regular
Malachius_sp,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,JS,JS_B3_1regular
Microlepidoptera,4.0,5.5034,6.687201231160213,0.0,35.0,1.5034,0.22481752051884402,35.0,0.042954285714285716,JS,JS_B3_1regular
Mordellidae_sp1,12.0,26.1691,15.306421327122305,0.0,44.0,14.1691,0.9256964575313877,44.0,0.322025,JS,JS_B3_1regular
Mordellidae_sp2,4.0,8.6015,8.4956998205883,0.0,40.0,4.6015,0.5416269521256886,40.0,0.11503749999999999,JS,JS_B3_1regular
Mylabris_sp1,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,JS,JS_B3_1regular
Oedemera_sp,10.0,18.3358,13.068906533899435,0.0,43.0,8.335799999999999,0.6378345409677365,43.0,0.19385581395348836,JS,JS_B3_1regular
Paragus_tibialis,1.0,0.6823,2.102904879183343,0.0,21.0,0.3177,0.15107673349608558,21.0,0.015128571428571427,JS,JS_B3_1regular
Phthiria_sp1,3.0,13.3676,10.813230915701523,0.0,41.0,10.3676,0.9587883659217489,41.0,0.2528682926829268,JS,JS_B3_1regular
Phthiria_sp2,10.0,14.4167,11.374603257693291,0.0,42.0,4.4167000000000005,0.3882948618021235,42.0,0.10515952380952383,JS,JS_B3_1regular
Plebejus_argus,11.0,20.9168,13.99916695477067,0.0,44.0,9.916799999999999,0.7083850083394089,44.0,0.22538181818181816,JS,JS_B3_1regular
Pyronia_cecilia,2.0,12.134,10.240514186947902,0.0,39.0,10.134,0.989598746214945,39.0,0.25984615384615384,JS,JS_B3_1regular
Rhyzobius_lophanthae,2.0,1.7896,3.493386926067822,0.0,28.0,0.21039999999999992,0.06022808364856035,28.0,0.007514285714285711,JS,JS_B3_1regular
Syrphidae_sp6,1.0,0.0652,0.6462125958784064,0.0,13.0,0.9348,1.4465827592377898,13.0,0.07190769230769231,JS,JS_B3_1regular
Syrphidae_sp7,1.0,0.5074,1.8063973945825733,0.0,21.0,0.49260000000000004,0.27269747037795705,21.0,0.02345714285714286,JS,JS_B3_1regular
Tychius_sp,4.0,5.7265,6.813364803384179,0.0,33.0,1.7264999999999997,0.2533990252719849,33.0,0.05231818181818181,JS,JS_B3_1regular
Usia_sp,3.0,0.8877,2.4074194227071635,0.0,22.0,2.1123,0.8774125439366526,22.0,0.09601363636363636,JS,JS_B3_1regular
Xylocopa_cantabrita,4.0,9.4869,9.01345397865118,0.0,37.0,5.4869,0.6087455500406392,37.0,0.1482945945945946,JS,JS_B3_1regular
Acmaeodera_sp,1.0,5.2617,6.546380574016608,0.0,33.0,4.2617,0.6510009541631621,33.0,0.12914242424242425,KS,KS_B3_1regular
Anthrenus_sp,13.0,25.7102,14.757296288255978,0.0,44.0,12.7102,0.8612824294999701,44.0,0.2888681818181818,KS,KS_B3_1regular
Attagenus_sp,8.0,12.8162,10.013792746233397,0.0,40.0,4.8162,0.48095662872706973,40.0,0.12040500000000001,KS,KS_B3_1regular
Bombylius_sp,2.0,0.2178,1.2063617578774144,0.0,18.0,1.7822,1.4773346289887117,18.0,0.0990111111111111,KS,KS_B3_1regular
Buprestidae_sp1,2.0,0.5757,1.9854630987181892,0.0,19.0,1.4243000000000001,0.7173641257394938,19.0,0.07496315789473684,KS,KS_B3_1regular
Ceratina_sp,3.0,9.0658,8.445578910904446,0.0,37.0,6.065799999999999,0.7182219317337959,37.0,0.16394054054054052,KS,KS_B3_1regular
Chasmatopterus_sp,15.0,31.8392,14.141659804075383,0.0,44.0,16.8392,1.1907513144353277,44.0,0.38270909090909094,KS,KS_B3_1regular
Coptocephala_sp,6.0,1.7499,3.711782283859373,0.0,29.0,4.2501,1.1450294427239154,29.0,0.1465551724137931,KS,KS_B3_1regular
Curculionidae,6.0,23.6499,14.140237785216426,0.0,44.0,17.6499,1.24820390350528,44.0,0.40113409090909086,KS,KS_B3_1regular
Diptera_sp3,1.0,0.0221,0.3435453279252011,0.0,8.0,0.9779,2.846494830553815,8.0,0.1222375,KS,KS_B3_1regular
Exochomus_nigromaculatus,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,KS,KS_B3_1regular
Exoprosopa_italica,1.0,0.0229,0.3616471607338941,0.0,10.0,0.9771,2.701804703836639,10.0,0.09770999999999999,KS,KS_B3_1regular
Halictidae_sp1,2.0,0.0557,0.5834651259118361,0.0,12.0,1.9443,3.332332839878748,12.0,0.162025,KS,KS_B3_1regular
Halictidae_sp3,3.0,11.4095,9.442527515585436,0.0,40.0,8.4095,0.890598410872474,40.0,0.2102375,KS,KS_B3_1regular
Halictidae_sp4,1.0,0.0944,0.7683408584524684,0.0,14.0,0.9056,1.178643553883088,14.0,0.06468571428571428,KS,KS_B3_1regular
Heliotaurus_ruficollis,2.0,0.3925,1.6100630361256139,0.0,22.0,1.6075,0.9984081144227859,22.0,0.07306818181818181,KS,KS_B3_1regular
Hyperaspis_sp,1.0,1.3901,3.287613546371142,0.0,26.0,0.3900999999999999,0.11865749866817257,26.0,0.015003846153846149,KS,KS_B3_1regular
Laeosopis_roboris,1.0,0.021,0.36023877803162707,0.0,14.0,0.979,2.7176419078182885,14.0,0.06992857142857142,KS,KS_B3_1regular
Lasioglossum_sp3,6.0,13.9738,10.468795208968057,0.0,40.0,7.973800000000001,0.7616731286489655,40.0,0.19934500000000002,KS,KS_B3_1regular
Lasioglossum_sp4,1.0,0.0433,0.497443318364513,0.0,12.0,0.9567,1.9232341950946783,12.0,0.079725,KS,KS_B3_1regular
Lasioglossum_sp5,7.0,11.1982,9.369028478420976,0.0,37.0,4.1982,0.44809341861532587,37.0,0.11346486486486486,KS,KS_B3_1regular
Lomatia_sp,1.0,0.0192,0.30828698332302124,0.0,9.0,0.9808,3.1814512225847813,9.0,0.10897777777777778,KS,KS_B3_1regular
Lycaena_phlaeas,1.0,0.614,2.1193992510422706,0.0,21.0,0.386,0.18212708144073106,21.0,0.01838095238095238,KS,KS_B3_1regular
Malachius_sp,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,KS,KS_B3_1regular
Microlepidoptera,4.0,5.9932,6.956967277439938,0.0,32.0,1.9931999999999999,0.28650415051735995,32.0,0.062287499999999996,KS,KS_B3_1regular
Mordellidae_sp1,12.0,28.0616,15.191223873285438,0.0,44.0,16.0616,1.0572946678934252,44.0,0.3650363636363636,KS,KS_B3_1regular
Mordellidae_sp2,4.0,9.4694,8.628772172848294,0.0,38.0,5.4694,0.6338561142233278,38.0,0.14393157894736844,KS,KS_B3_1regular
Mylabris_sp1,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,KS,KS_B3_1regular
Oedemera_sp,10.0,20.4074,13.034999668647353,0.0,44.0,10.407399999999999,0.7984196597283059,44.0,0.23653181818181815,KS,KS_B3_1regular
Paragus_tibialis,1.0,0.2656,1.2933769452067072,0.0,14.0,0.7343999999999999,0.5678159044984588,14.0,0.052457142857142855,KS,KS_B3_1regular
Phthiria_sp1,3.0,13.9557,10.452160651091635,0.0,40.0,10.9557,1.0481756227939125,40.0,0.2738925,KS,KS_B3_1regular
Phthiria_sp2,10.0,16.8095,11.623687915720904,0.0,41.0,6.8095,0.5858295619577182,41.0,0.16608536585365855,KS,KS_B3_1regular
Plebejus_argus,11.0,22.9987,13.958158235531375,0.0,44.0,11.9987,0.8596191415466655,44.0,0.2726977272727273,KS,KS_B3_1regular
Pyronia_cecilia,2.0,12.0571,9.676528463778252,0.0,39.0,10.0571,1.0393293460197348,39.0,0.25787435897435895,KS,KS_B3_1regular
Rhyzobius_lophanthae,2.0,1.2301,3.0851427520586565,0.0,25.0,0.7699,0.24955085124870172,25.0,0.030796,KS,KS_B3_1regular
Syrphidae_sp6,1.0,0.0255,0.3930206057189009,0.0,12.0,0.9745,2.479513760398072,12.0,0.08120833333333334,KS,KS_B3_1regular
Syrphidae_sp7,1.0,0.2104,1.169559159197468,0.0,17.0,0.7896,0.6751261736446152,17.0,0.04644705882352941,KS,KS_B3_1regular
Tychius_sp,4.0,6.2974,7.117276080206523,0.0,34.0,2.2973999999999997,0.3227920308429761,34.0,0.0675705882352941,KS,KS_B3_1regular
Usia_sp,3.0,0.6322,2.0784501811483413,0.0,21.0,2.3678,1.1392142190734604,21.0,0.11275238095238095,KS,KS_B3_1regular
Xylocopa_cantabrita,4.0,10.3943,9.009847126590124,0.0,36.0,6.394299999999999,0.7097012757440639,36.0,0.17761944444444444,KS,KS_B3_1regular
Acmaeodera_sp,1.0,12.3602,7.034486787281361,0.0,35.0,11.3602,1.6149294672839112,35.0,0.3245771428571429,WASS,WASS_B3_1regular
Anthrenus_sp,13.0,37.162,3.4602822652690546,18.0,44.0,24.162,6.982667351306753,26.0,0.9293076923076923,WASS,WASS_B3_1regular
Attagenus_sp,8.0,22.2842,6.766062985284133,0.0,41.0,14.284199999999998,2.1111538617165486,41.0,0.34839512195121947,WASS,WASS_B3_1regular
Bombylius_sp,2.0,1.2103,2.904224055016453,0.0,22.0,0.7897000000000001,0.2719142824521252,22.0,0.03589545454545455,WASS,WASS_B3_1regular
Buprestidae_sp1,2.0,2.6621,4.190952158877479,0.0,26.0,0.6621000000000001,0.1579831921005129,26.0,0.02546538461538462,WASS,WASS_B3_1regular
Ceratina_sp,3.0,17.3233,7.095520541241163,0.0,37.0,14.3233,2.0186397765673356,37.0,0.3871162162162162,WASS,WASS_B3_1regular
Chasmatopterus_sp,15.0,39.7675,7.183690158298101,0.0,44.0,24.7675,3.4477405698504824,44.0,0.5628977272727272,WASS,WASS_B3_1regular
Coptocephala_sp,6.0,6.2987,5.929299618791159,0.0,31.0,0.2987000000000002,0.05037694486771405,31.0,0.009635483870967748,WASS,WASS_B3_1regular
Curculionidae,6.0,35.0126,4.0899283601793215,11.0,44.0,29.0126,7.093669483914372,33.0,0.8791696969696969,WASS,WASS_B3_1regular
Diptera_sp3,1.0,0.1612,1.061474084810021,0.0,15.0,0.8388,0.790221835844561,15.0,0.05592,WASS,WASS_B3_1regular
Exochomus_nigromaculatus,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,WASS,WASS_B3_1regular
Exoprosopa_italica,1.0,0.139,0.9753840973758712,0.0,14.0,0.861,0.882729175425758,14.0,0.0615,WASS,WASS_B3_1regular
Halictidae_sp1,2.0,0.3229,1.4779221953139288,0.0,17.0,1.6771,1.1347688026593061,17.0,0.0986529411764706,WASS,WASS_B3_1regular
Halictidae_sp3,3.0,20.3028,6.949815979881445,0.0,42.0,17.3028,2.489677431760598,42.0,0.4119714285714286,WASS,WASS_B3_1regular
Halictidae_sp4,1.0,0.6094,2.0500370497116633,0.0,20.0,0.39059999999999995,0.19053314185464973,20.0,0.01953,WASS,WASS_B3_1regular
Heliotaurus_ruficollis,2.0,2.0152,3.6847695603214126,0.0,24.0,0.015200000000000102,0.004125088353876395,24.0,0.0006333333333333376,WASS,WASS_B3_1regular
Hyperaspis_sp,1.0,5.4235,5.680455484153614,0.0,28.0,4.4235,0.7787227648099595,28.0,0.15798214285714285,WASS,WASS_B3_1regular
Laeosopis_roboris,1.0,0.1572,1.0486172418055986,0.0,15.0,0.8428,0.8037251023536435,15.0,0.05618666666666667,WASS,WASS_B3_1regular
Lasioglossum_sp3,6.0,23.6491,6.569922798523424,0.0,41.0,17.6491,2.6863481567799545,41.0,0.4304658536585366,WASS,WASS_B3_1regular
Lasioglossum_sp4,1.0,0.2866,1.4057944607255284,0.0,16.0,0.7134,0.5074710563532989,16.0,0.0445875,WASS,WASS_B3_1regular
Lasioglossum_sp5,7.0,20.2103,6.926201782875921,0.0,39.0,13.2103,1.9072935519523333,39.0,0.338725641025641,WASS,WASS_B3_1regular
Lomatia_sp,1.0,0.1311,0.9648864651289581,0.0,14.0,0.8689,0.9005204564496306,14.0,0.06206428571428572,WASS,WASS_B3_1regular
Lycaena_phlaeas,1.0,2.7798,4.233332501754031,0.0,25.0,1.7797999999999998,0.42042527943707725,25.0,0.07119199999999999,WASS,WASS_B3_1regular
Malachius_sp,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,WASS,WASS_B3_1regular
Microlepidoptera,4.0,13.5164,7.116824850984889,0.0,37.0,9.5164,1.3371693415615022,37.0,0.25720000000000004,WASS,WASS_B3_1regular
Mordellidae_sp1,12.0,39.4734,2.6472992387197074,17.0,44.0,27.473399999999998,10.377897442862086,27.0,1.0175333333333332,WASS,WASS_B3_1regular
Mordellidae_sp2,4.0,17.9348,7.049178537376201,0.0,38.0,13.9348,1.9767977114091821,38.0,0.3667052631578947,WASS,WASS_B3_1regular
Mylabris_sp1,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,WASS,WASS_B3_1regular
Oedemera_sp,10.0,31.2798,5.119192570440894,5.0,43.0,21.2798,4.1568664798572454,38.0,0.5599947368421053,WASS,WASS_B3_1regular
Paragus_tibialis,1.0,1.6158,3.305916403711206,0.0,22.0,0.6157999999999999,0.1862721027394116,22.0,0.027990909090909087,WASS,WASS_B3_1regular
Phthiria_sp1,3.0,23.6851,6.528368858297965,0.0,41.0,20.6851,3.1684943741663654,41.0,0.5045146341463415,WASS,WASS_B3_1regular
Phthiria_sp2,10.0,27.2309,5.999498694762652,0.0,43.0,17.2309,2.872056629505055,43.0,0.40071860465116277,WASS,WASS_B3_1regular
Plebejus_argus,11.0,34.3463,4.351789300622414,6.0,44.0,23.3463,5.364758812348956,38.0,0.6143763157894737,WASS,WASS_B3_1regular
Pyronia_cecilia,2.0,21.1483,6.905626392847185,0.0,41.0,19.1483,2.772854902754907,41.0,0.46703170731707316,WASS,WASS_B3_1regular
Rhyzobius_lophanthae,2.0,4.8545,5.406352986557709,0.0,30.0,2.8545,0.5279899420362293,30.0,0.09515,WASS,WASS_B3_1regular
Syrphidae_sp6,1.0,0.1468,1.0148658804371757,0.0,15.0,0.8532,0.840702221294961,15.0,0.05688,WASS,WASS_B3_1regular
Syrphidae_sp7,1.0,1.2246,2.894130688003556,0.0,21.0,0.2245999999999999,0.07760534136588511,21.0,0.010695238095238091,WASS,WASS_B3_1regular
Tychius_sp,4.0,13.7458,7.179271310770701,0.0,35.0,9.7458,1.3574915305650679,35.0,0.27845142857142857,WASS,WASS_B3_1regular
Usia_sp,3.0,2.9588,4.402367618005614,0.0,26.0,0.0411999999999999,0.009358600547462815,26.0,0.001584615384615381,WASS,WASS_B3_1regular
Xylocopa_cantabrita,4.0,19.0912,6.9862982613355165,0.0,39.0,15.0912,2.1601139023107114,39.0,0.38695384615384615,WASS,WASS_B3_1regular
Acmaeodera_sp,1.0,6.4709,7.104336728367743,0.0,34.0,5.4709,0.770078926320398,34.0,0.16090882352941177,HELL,HELL_B3_1regular
Anthrenus_sp,13.0,23.8692,14.804715779809209,0.0,44.0,10.8692,0.7341714735802968,44.0,0.2470272727272727,HELL,HELL_B3_1regular
Attagenus_sp,8.0,10.7035,9.648155079580961,0.0,40.0,2.7035,0.2802090117437684,40.0,0.0675875,HELL,HELL_B3_1regular
Bombylius_sp,2.0,0.3984,1.5588843613447436,0.0,18.0,1.6016,1.0274014158551237,18.0,0.08897777777777777,HELL,HELL_B3_1regular
Buprestidae_sp1,2.0,0.8869,2.4420697697805562,0.0,22.0,1.1131,0.4558018832115607,22.0,0.05059545454545455,HELL,HELL_B3_1regular
Ceratina_sp,3.0,8.7723,8.56342139151126,0.0,36.0,5.7722999999999995,0.6740646916805891,36.0,0.16034166666666666,HELL,HELL_B3_1regular
Chasmatopterus_sp,15.0,20.849,17.79923819403593,0.0,44.0,5.849,0.3286095694792068,44.0,0.13293181818181818,HELL,HELL_B3_1regular
