especie,real_value,model_mean,model_std,model_min,model_max,abs_error,z_score,model_range,z_range,metric,plot
Bombylius_sp,3.0,12.5371,7.6704698161664115,0.0,22.0,9.5371,1.2433527839324063,22.0,0.4335045454545455,RMAE,RMAE_E3_randomproof.csv
Buprestidae_sp1,4.0,12.3288,7.722904562759339,0.0,22.0,8.3288,1.0784543473659316,22.0,0.37858181818181813,RMAE,RMAE_E3_randomproof.csv
Buprestidae_sp2,1.0,14.8503,6.7110799257181295,0.0,22.0,13.8503,2.0637960139504563,22.0,0.6295590909090909,RMAE,RMAE_E3_randomproof.csv
Ceratina_sp,1.0,14.7878,6.78478993760675,0.0,22.0,13.7878,2.0321631364851767,22.0,0.6267181818181818,RMAE,RMAE_E3_randomproof.csv
Chasmatopterus_sp,11.0,11.938,7.728035212964877,0.0,22.0,0.9380000000000006,0.12137625853805277,22.0,0.04263636363636367,RMAE,RMAE_E3_randomproof.csv
Coptocephala_sp,11.0,11.7643,7.810495880197993,0.0,22.0,0.7643000000000004,0.09785550261126644,22.0,0.03474090909090911,RMAE,RMAE_E3_randomproof.csv
Curculionidae,6.0,12.1431,7.730187447261338,0.0,22.0,6.1431000000000004,0.7946896555757372,22.0,0.2792318181818182,RMAE,RMAE_E3_randomproof.csv
Heliotaurus_ruficollis,3.0,12.6871,7.5898849942158195,0.0,22.0,9.6871,1.2763170993213266,22.0,0.44032272727272725,RMAE,RMAE_E3_randomproof.csv
Laeosopis_roboris,1.0,14.7869,6.773010834006969,0.0,22.0,13.7869,2.035564439196911,22.0,0.6266772727272727,RMAE,RMAE_E3_randomproof.csv
Lasioglossum_sp3,7.0,11.9072,7.868403862152321,0.0,22.0,4.9072,0.6236588876181154,22.0,0.22305454545454542,RMAE,RMAE_E3_randomproof.csv
Lasioglossum_sp5,2.0,13.3439,7.459986456408136,0.0,22.0,11.3439,1.5206327875107035,22.0,0.5156318181818181,RMAE,RMAE_E3_randomproof.csv
Lomatia_sp,4.0,12.3524,7.695228124856956,0.0,22.0,8.3524,1.0853999211563672,22.0,0.3796545454545454,RMAE,RMAE_E3_randomproof.csv
Mordellidae_sp2,1.0,14.7333,6.8087008269342455,0.0,22.0,13.7333,2.0170220940936385,22.0,0.6242409090909091,RMAE,RMAE_E3_randomproof.csv
Oedemera_sp,5.0,12.137,7.754201684530543,0.0,22.0,7.1370000000000005,0.920404226038917,22.0,0.3244090909090909,RMAE,RMAE_E3_randomproof.csv
Paragus_tibialis,1.0,14.8226,6.73820967223184,0.0,22.0,13.8226,2.0513757618678636,22.0,0.6283,RMAE,RMAE_E3_randomproof.csv
Phthiria_sp,2.0,13.0728,7.498154599115677,0.0,22.0,11.0728,1.4767366894923604,22.0,0.5033090909090909,RMAE,RMAE_E3_randomproof.csv
Phthiria_sp1,1.0,14.6796,6.825027614610366,0.0,22.0,13.6796,2.0043288866283886,22.0,0.6218,RMAE,RMAE_E3_randomproof.csv
